1.2 0.641026 2.06658 1.83917 
1.2 0.769231 2.24531 1.84401 
1.2 0.897436 2.39559 1.81906 
1.2 1.02564 2.50879 1.76594 
1.2 1.15385 2.5789 1.68766 
1.2 1.28205 2.60262 1.58825 
1.2 1.41026 2.5789 1.47251 
1.2 1.53846 2.50879 1.34578 
1.2 1.66667 2.39559 1.21358 
1.2 1.79487 2.24531 1.0813 
1.2 1.92308 2.06658 0.953708 
1.2 2.05128 1.86986 0.834692 
1.2 2.17949 1.66603 0.727015 
1.2 2.30769 1.46508 0.632331 
1.2 2.4359 1.27506 0.551314 
1.2 2.5641 1.10168 0.483879 
1.2 2.69231 0.948326 0.429433 
1.2 2.82051 0.816354 0.387112 
1.2 2.94872 0.705607 0.355987 
1.2 3.07692 0.614902 0.335217 
1.2 3.20513 0.542505 0.32417 
1.2 3.33333 0.486497 0.322488 
1.2 3.46154 0.445054 0.330125 
1.2 3.58974 0.416626 0.347355 
1.2 3.71795 0.400048 0.374746 
1.2 3.84615 0.394603 0.413096 
1.2 3.97436 0.400048 0.463333 
1.2 4.10256 0.416626 0.526366 
1.2 4.23077 0.445054 0.602888 
1.2 4.35897 0.486497 0.69314 
1.2 4.48718 0.542505 0.796665 
1.2 4.61538 0.614902 0.912076 
1.2 4.74359 0.705607 1.0369 
1.2 4.87179 0.816354 1.16749 
1.2 5 0.948326 1.29917 
1.6 0 0.674565 1.22495 
1.6 0.128205 0.776307 1.35267 
1.6 0.25641 0.89808 1.47893 
1.6 0.384615 1.0402 1.59922 
1.6 0.512821 1.20172 1.70885 
1.6 0.641026 1.37998 1.80321 
1.6 0.769231 1.57034 1.87806 
1.6 0.897436 1.7661 1.92985 
1.6 1.02564 1.95877 1.95599 
1.6 1.15385 2.13874 1.95507 
1.6 1.28205 2.29628 1.92699 
1.6 1.41026 2.42262 1.87294 
1.6 1.53846 2.51075 1.79528 
1.6 1.66667 2.55599 1.69737 
1.6 1.79487 2.55599 1.58332 
1.6 1.92308 2.51075 1.45782 
1.6 2.05128 2.42262 1.32582 
1.6 2.17949 2.29628 1.19228 
1.6 2.30769 2.13874 1.06181 
1.6 2.4359 1.95877 0.938391 
1.6 2.5641 1.7661 0.825161 
1.6 2.69231 1.57034 0.724289 
1.6 2.82051 1.37998 0.637033 
1.6 2.94872 1.20172 0.563873 
1.6 3.07692 1.0402 0.504709 
1.6 3.20513 0.89808 0.459085 
1.6 3.33333 0.776307 0.426389 
1.6 3.46154 0.674565 0.406032 
1.6 3.58974 0.591705 0.397564 
1.6 3.71795 0.526142 0.400756 
1.6 3.84615 0.476179 0.41562 
1.6 3.97436 0.440242 0.442387 
1.6 4.10256 0.417042 0.481438 
1.6 4.23077 0.405674 0.533186 
1.6 4.35897 0.405674 0.597934 
1.6 4.48718 0.417042 0.675713 
1.6 4.61538 0.440242 0.766115 
1.6 4.74359 0.476179 0.868158 
1.6 4.87179 0.526142 0.980193 
1.6 5 0.591705 1.09987 
2 0 0.468309 0.979195 
2 0.128205 0.512307 1.08668 
2 0.25641 0.57126 1.19984 
2 0.384615 0.64665 1.31627 
2 0.512821 0.739909 1.43322 
2 0.641026 0.852138 1.5476 
2 0.769231 0.983767 1.65605 
2 0.897436 1.13417 1.75502 
2 1.02564 1.30129 1.84085 
2 1.15385 1.48137 1.91004 
2 1.28205 1.66882 1.95942 
2 1.41026 1.8564 1.98641 
2 1.53846 2.03566 1.98932 
2 1.66667 2.19765 1.96746 
2 1.79487 2.3338 1.92127 
2 1.92308 2.43671 1.85232 
2 2.05128 2.50076 1.76318 
2 2.17949 2.5225 1.65728 
2 2.30769 2.50076 1.53872 
2 2.4359 2.43671 1.412 
2 2.5641 2.3338 1.28178 
2 2.69231 2.19765 1.15258 
2 2.82051 2.03566 1.02848 
2 2.94872 1.8564 0.91294 
2 3.07692 1.66882 0.808627 
2 3.20513 1.48137 0.717382 
2 3.33333 1.30129 0.64029 
2 3.46154 1.13417 0.577811 
2 3.58974 0.983767 0.529959 
2 3.71795 0.852138 0.496479 
2 3.84615 0.739909 0.477004 
2 3.97436 0.64665 0.471168 
2 4.10256 0.57126 0.478665 
2 4.23077 0.512307 0.499255 
2 4.35897 0.468309 0.532735 
2 4.48718 0.437932 0.578863 
2 4.61538 0.420142 0.637281 
2 4.74359 0.414287 0.707436 
2 4.87179 0.420142 0.788514 
2 5 0.437932 0.879405 
2.4 0 0.426163 0.777704 
2.4 0.128205 0.426163 0.853822 
2.4 0.25641 0.438308 0.938424 
2.4 0.384615 0.463012 1.0304 
2.4 0.512821 0.501065 1.12849 
2.4 0.641026 0.553564 1.23123 
2.4 0.769231 0.621783 1.33691 
2.4 0.897436 0.706999 1.44352 
2.4 1.02564 0.81025 1.54867 
2.4 1.15385 0.932035 1.64961 
2.4 1.28205 1.07199 1.7433 
2.4 1.41026 1.22853 1.82645 
2.4 1.53846 1.39863 1.89575 
2.4 1.66667 1.57764 1.94805 
2.4 1.79487 1.75938 1.98063 
2.4 1.92308 1.93642 1.99144 
2.4 2.05128 2.10063 1.97929 
2.4 2.17949 2.24384 1.94401 
2.4 2.30769 2.35858 1.88649 
2.4 2.4359 2.43871 1.80864 
2.4 2.5641 2.47989 1.71329 
2.4 2.69231 2.47989 1.604 
2.4 2.82051 2.43871 1.48488 
2.4 2.94872 2.35858 1.3603 
2.4 3.07692 2.24384 1.23467 
2.4 3.20513 2.10063 1.11216 
2.4 3.33333 1.93642 0.996463 
2.4 3.46154 1.75938 0.890653 
2.4 3.58974 1.57764 0.797076 
2.4 3.71795 1.39863 0.717354 
2.4 3.84615 1.22853 0.652448 
2.4 3.97436 1.07199 0.602771 
2.4 4.10256 0.932035 0.568322 
2.4 4.23077 0.81025 0.548806 
2.4 4.35897 0.706999 0.543736 
2.4 4.48718 0.621783 0.552501 
2.4 4.61538 0.553564 0.574406 
2.4 4.74359 0.501065 0.608689 
2.4 4.87179 0.463012 0.654532 
2.4 5 0.438308 0.711068 
2.8 0 0.538643 0.661457 
2.8 0.128205 0.492506 0.701661 
2.8 0.25641 0.460439 0.751913 
2.8 0.384615 0.441573 0.811426 
2.8 0.512821 0.435349 0.879463 
2.8 0.641026 0.441573 0.955301 
2.8 0.769231 0.460439 1.03818 
2.8 0.897436 0.492506 1.12721 
2.8 1.02564 0.538643 1.22132 
2.8 1.15385 0.599919 1.31916 
2.8 1.28205 0.677454 1.41903 
2.8 1.41026 0.772206 1.51884 
2.8 1.53846 0.884711 1.61611 
2.8 1.66667 1.0148 1.708 
2.8 1.79487 1.16128 1.79145 
2.8 1.92308 1.32171 1.86323 
2.8 2.05128 1.49224 1.92025 
2.8 2.17949 1.66759 1.95968 
2.8 2.30769 1.84126 1.97927 
2.8 2.4359 2.0059 1.97746 
2.8 2.5641 2.15387 1.95363 
2.8 2.69231 2.27785 1.90812 
2.8 2.82051 2.37142 1.84227 
2.8 2.94872 2.42966 1.75835 
2.8 3.07692 2.44942 1.65943 
2.8 3.20513 2.42966 1.5492 
2.8 3.33333 2.37142 1.43175 
2.8 3.46154 2.27785 1.31134 
2.8 3.58974 2.15387 1.19213 
2.8 3.71795 2.0059 1.07795 
2.8 3.84615 1.84126 0.972158 
2.8 3.97436 1.66759 0.877448 
2.8 4.10256 1.49224 0.795824 
2.8 4.23077 1.32171 0.728589 
2.8 4.35897 1.16128 0.6764 
2.8 4.48718 1.0148 0.639367 
2.8 4.61538 0.884711 0.617162 
2.8 4.74359 0.772206 0.60914 
2.8 4.87179 0.677454 0.614452 
2.8 5 0.599919 0.632148 
3.2 0 0.841548 0.661769 
3.2 0.128205 0.737838 0.660242 
3.2 0.25641 0.651185 0.670869 
3.2 0.384615 0.581044 0.692804 
3.2 0.512821 0.526551 0.72526 
3.2 0.641026 0.486746 0.767532 
3.2 0.769231 0.46076 0.818999 
3.2 0.897436 0.44794 0.879093 
3.2 1.02564 0.44794 0.947252 
3.2 1.15385 0.46076 1.02286 
3.2 1.28205 0.486746 1.10515 
3.2 1.41026 0.526551 1.19319 
3.2 1.53846 0.581044 1.28574 
3.2 1.66667 0.651185 1.38124 
3.2 1.79487 0.737838 1.47777 
3.2 1.92308 0.841548 1.57303 
3.2 2.05128 0.962284 1.66439 
3.2 2.17949 1.09917 1.74895 
3.2 2.30769 1.25025 1.82365 
3.2 2.4359 1.41233 1.88547 
3.2 2.5641 1.5809 1.93158 
3.2 2.69231 1.75031 1.9596 
3.2 2.82051 1.91395 1.96775 
3.2 2.94872 2.06475 1.95503 
3.2 3.07692 2.19568 1.92135 
3.2 3.20513 2.30029 1.86753 
3.2 3.33333 2.37322 1.79535 
3.2 3.46154 2.41068 1.70739 
3.2 3.58974 2.41068 1.60691 
3.2 3.71795 2.37322 1.49767 
3.2 3.84615 2.30029 1.3837 
3.2 3.97436 2.19568 1.26905 
3.2 4.10256 2.06475 1.15756 
3.2 4.23077 1.91395 1.05268 
3.2 4.35897 1.75031 0.957281 
3.2 4.48718 1.5809 0.873579 
3.2 4.61538 1.41233 0.803077 
3.2 4.74359 1.25025 0.746611 
3.2 4.87179 1.09917 0.704423 
3.2 5 0.962284 0.676287 
3.6 0 1.33762 0.809468 
3.6 0.128205 1.18392 0.760476 
3.6 0.25641 1.04189 0.724938 
3.6 0.384615 0.914177 0.702596 
3.6 0.512821 0.802341 0.692964 
3.6 0.641026 0.707015 0.695423 
3.6 0.769231 0.628135 0.709314 
3.6 0.897436 0.565172 0.733987 
3.6 1.02564 0.517366 0.768834 
3.6 1.15385 0.483921 0.813287 
3.6 1.28205 0.464155 0.866804 
3.6 1.41026 0.457619 0.928832 
3.6 1.53846 0.464155 0.998755 
3.6 1.66667 0.483921 1.07584 
3.6 1.79487 0.517366 1.15917 
3.6 1.92308 0.565172 1.24759 
3.6 2.05128 0.628135 1.33966 
3.6 2.17949 0.707015 1.4336 
3.6 2.30769 0.802341 1.52729 
3.6 2.4359 0.914177 1.61829 
3.6 2.5641 1.04189 1.70389 
3.6 2.69231 1.18392 1.78122 
3.6 2.82051 1.33762 1.84735 
3.6 2.94872 1.49917 1.89953 
3.6 3.07692 1.66362 1.93529 
3.6 3.20513 1.82511 1.9527 
3.6 3.33333 1.97714 1.95047 
3.6 3.46154 2.11305 1.92815 
3.6 3.58974 2.22648 1.88614 
3.6 3.71795 2.31189 1.8257 
3.6 3.84615 2.36496 1.74895 
3.6 3.97436 2.38296 1.65871 
3.6 4.10256 2.36496 1.55832 
3.6 4.23077 2.31189 1.4515 
3.6 4.35897 2.22648 1.34206 
3.6 4.48718 2.11305 1.23371 
3.6 4.61538 1.97714 1.12987 
3.6 4.74359 1.82511 1.03347 
3.6 4.87179 1.66362 0.94688 
3.6 5 1.49917 0.871815 
4 0 1.89155 1.10319 
4 0.128205 1.73964 1.01341 
4 0.25641 1.58123 0.933586 
4 0.384615 1.42224 0.865177 
4 0.512821 1.26788 0.809124 
4 0.641026 1.12244 0.765894 
4 0.769231 0.989169 0.735573 
4 0.897436 0.870252 0.717953 
4 1.02564 0.766928 0.712631 
4 1.15385 0.679646 0.719088 
4 1.28205 0.608281 0.736751 
4 1.41026 0.552345 0.765036 
4 1.53846 0.51119 0.803365 
4 1.66667 0.484177 0.851168 
4 1.79487 0.470806 0.90786 
4 1.92308 0.470806 0.972806 
4 2.05128 0.484177 1.04527 
4 2.17949 0.51119 1.12438 
4 2.30769 0.552345 1.20905 
4 2.4359 0.608281 1.29792 
4 2.5641 0.679646 1.38937 
4 2.69231 0.766928 1.48144 
4 2.82051 0.870252 1.57189 
4 2.94872 0.989169 1.6582 
4 3.07692 1.12244 1.73766 
4 3.20513 1.26788 1.8075 
4 3.33333 1.42224 1.86502 
4 3.46154 1.58123 1.90775 
4 3.58974 1.73964 1.93364 
4 3.71795 1.89155 1.9412 
4 3.84615 2.03073 1.92964 
4 3.97436 2.15102 1.89896 
4 4.10256 2.24681 1.85 
4 4.23077 2.31346 1.78435 
4 4.35897 2.34765 1.70436 
4 4.48718 2.34765 1.61293 
4 4.61538 2.31346 1.51336 
4 4.74359 2.24681 1.40917 
4 4.87179 2.15102 1.3039 
4 5 2.03073 1.20088 
4.4 0 2.25731 1.46865 
4.4 0.128205 2.17901 1.36658 
4.4 0.25641 2.07474 1.26475 
4.4 0.384615 1.94934 1.16625 
4.4 0.512821 1.80836 1.07382 
4.4 0.641026 1.65768 0.989742 
4.4 0.769231 1.5031 0.915829 
4.4 0.897436 1.34996 0.853361 
4.4 1.02564 1.20287 0.803146 
4.4 1.15385 1.06556 0.765565 
4.4 1.28205 0.940778 0.740658 
4.4 1.41026 0.830326 0.728205 
4.4 1.53846 0.735183 0.727807 
4.4 1.66667 0.655669 0.738959 
4.4 1.79487 0.591627 0.761101 
4.4 1.92308 0.542627 0.793653 
4.4 2.05128 0.508137 0.836026 
4.4 2.17949 0.487668 0.887612 
4.4 2.30769 0.480885 0.947764 
4.4 2.4359 0.487668 1.01576 
4.4 2.5641 0.508137 1.09074 
4.4 2.69231 0.542627 1.17168 
4.4 2.82051 0.591627 1.25734 
4.4 2.94872 0.655669 1.3462 
4.4 3.07692 0.735183 1.43648 
4.4 3.20513 0.830326 1.5261 
4.4 3.33333 0.940778 1.61272 
4.4 3.46154 1.06556 1.69381 
4.4 3.58974 1.20287 1.76674 
4.4 3.71795 1.34996 1.82889 
4.4 3.84615 1.5031 1.87781 
4.4 3.97436 1.65768 1.91137 
4.4 4.10256 1.80836 1.92789 
4.4 4.23077 1.94934 1.92632 
4.4 4.35897 2.07474 1.90628 
4.4 4.48718 2.17901 1.86816 
4.4 4.61538 2.25731 1.81311 
4.4 4.74359 2.30587 1.74296 
4.4 4.87179 2.32233 1.66016 
4.4 5 2.30587 1.56763 
4.8 0 2.25867 1.77373 
4.8 0.128205 2.29001 1.69931 
4.8 0.25641 2.29001 1.6139 
4.8 0.384615 2.25867 1.52045 
4.8 0.512821 2.1975 1.42213 
4.8 0.641026 2.10938 1.32219 
4.8 0.769231 1.99837 1.22375 
4.8 0.897436 1.86939 1.12966 
4.8 1.02564 1.72787 1.04244 
4.8 1.15385 1.57936 0.964112 
4.8 1.28205 1.42919 0.896259 
4.8 1.41026 1.28218 0.839967 
4.8 1.53846 1.1424 0.795887 
4.8 1.66667 1.01308 0.764289 
4.8 1.79487 0.896529 0.745141 
4.8 1.92308 0.79425 0.738185 
4.8 2.05128 0.707018 0.74301 
4.8 2.17949 0.635055 0.759111 
4.8 2.30769 0.578203 0.785928 
4.8 2.4359 0.536099 0.822875 
4.8 2.5641 0.508326 0.869341 
4.8 2.69231 0.494538 0.924672 
4.8 2.82051 0.494538 0.988151 
4.8 2.94872 0.508326 1.05896 
4.8 3.07692 0.536099 1.13611 
4.8 3.20513 0.578203 1.21846 
4.8 3.33333 0.635055 1.30459 
4.8 3.46154 0.707018 1.39287 
4.8 3.58974 0.79425 1.48136 
4.8 3.71795 0.896529 1.56791 
4.8 3.84615 1.01308 1.65013 
4.8 3.97436 1.1424 1.72554 
4.8 4.10256 1.28218 1.79161 
4.8 4.23077 1.42919 1.8459 
4.8 4.35897 1.57936 1.88623 
4.8 4.48718 1.72787 1.91077 
4.8 4.61538 1.86939 1.91821 
4.8 4.74359 1.99837 1.90788 
4.8 4.87179 2.10938 1.87976 
4.8 5 2.1975 1.83456 
5.2 0 1.9225 1.90361 
5.2 0.128205 2.03868 1.8847 
5.2 0.25641 2.13494 1.84881 
5.2 0.384615 2.20703 1.79699 
5.2 0.512821 2.25167 1.73092 
5.2 0.641026 2.26679 1.65282 
5.2 0.769231 2.25167 1.56538 
5.2 0.897436 2.20703 1.47156 
5.2 1.02564 2.13494 1.37447 
5.2 1.15385 2.03868 1.27719 
5.2 1.28205 1.9225 1.18264 
5.2 1.41026 1.7913 1.09342 
5.2 1.53846 1.6503 1.01177 
5.2 1.66667 1.50472 0.939491 
5.2 1.79487 1.35943 0.877923 
5.2 1.92308 1.21876 0.827968 
5.2 2.05128 1.08629 0.790131 
5.2 2.17949 0.964801 0.764586 
5.2 2.30769 0.856264 0.751238 
5.2 2.4359 0.761915 0.749798 
5.2 2.5641 0.682374 0.759844 
5.2 2.69231 0.617801 0.780867 
5.2 2.82051 0.568057 0.812304 
5.2 2.94872 0.532851 0.853552 
5.2 3.07692 0.511879 0.903966 
5.2 3.20513 0.504915 0.962838 
5.2 3.33333 0.511879 1.02937 
5.2 3.46154 0.532851 1.10264 
5.2 3.58974 0.568057 1.18154 
5.2 3.71795 0.617801 1.26478 
5.2 3.84615 0.682374 1.35083 
5.2 3.97436 0.761915 1.43791 
5.2 4.10256 0.856264 1.52398 
5.2 4.23077 0.964801 1.60684 
5.2 4.35897 1.08629 1.6841 
5.2 4.48718 1.21876 1.75332 
5.2 4.61538 1.35943 1.81211 
5.2 4.74359 1.50472 1.85823 
5.2 4.87179 1.6503 1.88975 
5.2 5 1.7913 1.90519 
5.6 0 1.4338 1.82739 
5.6 0.128205 1.57582 1.86498 
5.6 0.25641 1.71538 1.88755 
5.6 0.384615 1.84762 1.89397 
5.6 0.512821 1.96758 1.88364 
5.6 0.641026 2.07043 1.85661 
5.6 0.769231 2.15183 1.81359 
5.6 0.897436 2.20823 1.7559 
5.6 1.02564 2.23708 1.68543 
5.6 1.15385 2.23708 1.60455 
5.6 1.28205 2.20823 1.51599 
5.6 1.41026 2.15183 1.42267 
5.6 1.53846 2.07043 1.32757 
5.6 1.66667 1.96758 1.23358 
5.6 1.79487 1.84762 1.1434 
5.6 1.92308 1.71538 1.05939 
5.6 2.05128 1.57582 0.983544 
5.6 2.17949 1.4338 0.917419 
5.6 2.30769 1.29376 0.862159 
5.6 2.4359 1.15957 0.818505 
5.6 2.5641 1.03438 0.786841 
5.6 2.69231 0.920584 0.767257 
5.6 2.82051 0.819863 0.75961 
5.6 2.94872 0.733239 0.763584 
5.6 3.07692 0.661219 0.778743 
5.6 3.20513 0.603926 0.804569 
5.6 3.33333 0.561249 0.840487 
5.6 3.46154 0.532976 0.885865 
5.6 3.58974 0.518901 0.940013 
5.6 3.71795 0.518901 1.00216 
5.6 3.84615 0.532976 1.0714 
5.6 3.97436 0.561249 1.14672 
5.6 4.10256 0.603926 1.22689 
5.6 4.23077 0.661219 1.31046 
5.6 4.35897 0.733239 1.3958 
5.6 4.48718 0.819863 1.48099 
5.6 4.61538 0.920584 1.56394 
5.6 4.74359 1.03438 1.64239 
5.6 4.87179 1.15957 1.71399 
5.6 5 1.29376 1.7764 
6 0 0.986529 1.60039 
6 0.128205 1.10448 1.6737 
6 0.25641 1.2321 1.739 
6 0.384615 1.3666 1.79411 
6 0.512821 1.50454 1.837 
6 0.641026 1.64188 1.86597 
6 0.769231 1.77415 1.87972 
6 0.897436 1.89664 1.87745 
6 1.02564 2.00466 1.85893 
6 1.15385 2.09388 1.82454 
6 1.28205 2.16053 1.77526 
6 1.41026 2.20174 1.71266 
6 1.53846 2.21568 1.63878 
6 1.66667 2.20174 1.55608 
6 1.79487 2.16053 1.46726 
6 1.92308 2.09388 1.37518 
6 2.05128 2.00466 1.28267 
6 2.17949 1.89664 1.19243 
6 2.30769 1.77415 1.10694 
6 2.4359 1.64188 1.02832 
6 2.5641 1.50454 0.958341 
6 2.69231 1.3666 0.898357 
6 2.82051 1.2321 0.849333 
6 2.94872 1.10448 0.811871 
6 3.07692 0.986529 0.786253 
6 3.20513 0.880303 0.772496 
6 3.33333 0.787229 0.770414 
6 3.46154 0.70817 0.779666 
6 3.58974 0.643544 0.799799 
6 3.71795 0.593461 0.830277 
6 3.84615 0.557846 0.870499 
6 3.97436 0.53656 0.919793 
6 4.10256 0.52948 0.977407 
6 4.23077 0.53656 1.04248 
6 4.35897 0.557846 1.11403 
6 4.48718 0.593461 1.1909 
6 4.61538 0.643544 1.27174 
6 4.74359 0.70817 1.35497 
6 4.87179 0.787229 1.43884 
6 5 0.880303 1.52136 
6.4 0 0.686677 1.31539 
6.4 0.128205 0.758297 1.39755 
6.4 0.25641 0.84386 1.47921 
6.4 0.384615 0.942634 1.55833 
6.4 0.512821 1.0534 1.63278 
6.4 0.641026 1.17437 1.70037 
6.4 0.769231 1.3031 1.75895 
6.4 0.897436 1.43654 1.80649 
6.4 1.02564 1.57102 1.84124 
6.4 1.15385 1.70243 1.86175 
6.4 1.28205 1.82634 1.86704 
6.4 1.41026 1.93826 1.85664 
6.4 1.53846 2.03389 1.83064 
6.4 1.66667 2.10938 1.7897 
6.4 1.79487 2.16158 1.73506 
6.4 1.92308 2.18826 1.66845 
6.4 2.05128 2.18826 1.59205 
6.4 2.17949 2.16158 1.50833 
6.4 2.30769 2.10938 1.41997 
6.4 2.4359 2.03389 1.32972 
6.4 2.5641 1.93826 1.24026 
6.4 2.69231 1.82634 1.15411 
6.4 2.82051 1.70243 1.07351 
6.4 2.94872 1.57102 1.00038 
6.4 3.07692 1.43654 0.936285 
6.4 3.20513 1.3031 0.882388 
6.4 3.33333 1.17437 0.839504 
6.4 3.46154 1.0534 0.80811 
6.4 3.58974 0.942634 0.788399 
6.4 3.71795 0.84386 0.780328 
6.4 3.84615 0.758297 0.783667 
6.4 3.97436 0.686677 0.798047 
6.4 4.10256 0.629358 0.822989 
6.4 4.23077 0.586447 0.85793 
6.4 4.35897 0.557912 0.902227 
6.4 4.48718 0.543672 0.955151 
6.4 4.61538 0.543672 1.01588 
6.4 4.74359 0.557912 1.08345 
6.4 4.87179 0.586447 1.15678 
6.4 5 0.629358 1.23458 
6.8 0 0.5615 1.05495 
6.8 0.128205 0.582928 1.12451 
6.8 0.25641 0.618679 1.19904 
6.8 0.384615 0.668747 1.27716 
6.8 0.512821 0.73302 1.35731 
6.8 0.641026 0.811181 1.43773 
6.8 0.769231 0.902599 1.51652 
6.8 0.897436 1.00623 1.59165 
6.8 1.02564 1.1205 1.66101 
6.8 1.15385 1.2433 1.7225 
6.8 1.28205 1.37188 1.77412 
6.8 1.41026 1.50295 1.81404 
6.8 1.53846 1.63273 1.84075 
6.8 1.66667 1.75709 1.85308 
6.8 1.79487 1.87175 1.85037 
6.8 1.92308 1.97252 1.83243 
6.8 2.05128 2.0555 1.79965 
6.8 2.17949 2.11736 1.75294 
6.8 2.30769 2.15555 1.69376 
6.8 2.4359 2.16847 1.62397 
6.8 2.5641 2.15555 1.54582 
6.8 2.69231 2.11736 1.46179 
6.8 2.82051 2.0555 1.3745 
6.8 2.94872 1.97252 1.28658 
6.8 3.07692 1.87175 1.20055 
6.8 3.20513 1.75709 1.11873 
6.8 3.33333 1.63273 1.04318 
6.8 3.46154 1.50295 0.975603 
6.8 3.58974 1.37188 0.917373 
6.8 3.71795 1.2433 0.869496 
6.8 3.84615 1.1205 0.832646 
6.8 3.97436 1.00623 0.807193 
6.8 4.10256 0.902599 0.793247 
6.8 4.23077 0.811181 0.790708 
6.8 4.35897 0.73302 0.799302 
6.8 4.48718 0.668747 0.818625 
6.8 4.61538 0.618679 0.848163 
6.8 4.74359 0.582928 0.887311 
6.8 4.87179 0.5615 0.935373 
6.8 5 0.554362 0.991555 
7.2 0 0.611529 0.875037 
7.2 0.128205 0.582941 0.918086 
7.2 0.25641 0.568647 0.969564 
7.2 0.384615 0.568647 1.02861 
7.2 0.512821 0.582941 1.09422 
7.2 0.641026 0.611529 1.16528 
7.2 0.769231 0.654379 1.24047 
7.2 0.897436 0.711369 1.31833 
